dataset,method,seed,retention,selection_rule,original_dim,selected_dim,reduction_pct,original_accuracy,selected_accuracy,accuracy_delta_pct_points,original_f1,selected_f1,f1_delta_pct_points,total_time_sec,selected_features
MagicGamma.csv,VT,0,0.75,"top variance features, retention=0.75",10,8,20.0,0.8146687697160884,0.8117770767613038,-0.28916929547845305,0.7815583623271216,0.7719316755644383,-0.9626686762683301,98.83006761968136,fDist;fAsym;fM3Long;fLength;fAlpha;fM3Trans;fWidth;fSize
MagicGamma.csv,VT,1,0.75,"top variance features, retention=0.75",10,8,20.0,0.7902208201892744,0.7352786540483701,-5.49421661409043,0.7229930264433035,0.6056450429833055,-11.734798345999808,69.19068643450737,fDist;fAsym;fM3Long;fLength;fAlpha;fM3Trans;fWidth;fSize
MagicGamma.csv,VT,2,0.75,"top variance features, retention=0.75",10,8,20.0,0.7247634069400631,0.7960042060988434,7.124079915878023,0.6153224369360342,0.7526880134906708,13.736557655463667,85.29178910702467,fDist;fAsym;fM3Long;fLength;fAlpha;fM3Trans;fWidth;fSize
MagicGamma.csv,VT,3,0.75,"top variance features, retention=0.75",10,8,20.0,0.8004731861198738,0.8233438485804416,2.287066246056779,0.7416618953630982,0.7815422269927326,3.9880331629634336,103.1023401543498,fDist;fAsym;fM3Long;fLength;fAlpha;fM3Trans;fWidth;fSize
MagicGamma.csv,VT,4,0.75,"top variance features, retention=0.75",10,8,20.0,0.7216088328075709,0.7465825446898002,2.49737118822293,0.5963594116583194,0.6465092964610983,5.014988480277893,85.45738016068935,fDist;fAsym;fM3Long;fLength;fAlpha;fM3Trans;fWidth;fSize
