dataset,method,seed,retention,matched_target_dim,selection_rule,original_dim,selected_dim,reduction_pct,original_accuracy,selected_accuracy,accuracy_delta_pct_points,original_f1,selected_f1,f1_delta_pct_points,total_time_sec,selected_features
SoftwareQuality.csv,CHI,3,0.75,17,"SelectKBest(chi2 after MinMaxScaler), matched_k, k=17",241,17,92.9460580912863,0.986562150055991,0.9664053751399776,-2.015677491601342,0.9790385427914183,0.9488662391204764,-3.0172303670941925,46.653315760195255,ACCESS_COARSE_LOCATION;ACCESS_FINE_LOCATION;GET_TASKS;KILL_BACKGROUND_PROCESSES;RECEIVE_BOOT_COMPLETED;VIBRATE;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/telephony/TelephonyManager;->getCellLocation;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/content/pm/PackageManager;->getInstalledPackages;Landroid/telephony/TelephonyManager;->getNetworkOperator;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;Landroid/telephony/TelephonyManager;->getSimOperator;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,CHI,4,0.75,18,"SelectKBest(chi2 after MinMaxScaler), matched_k, k=18",241,18,92.5311203319502,0.9832026875699889,0.9708846584546472,-1.2318029115341633,0.9747831767361392,0.9560338428443744,-1.8749333891764808,56.91149926185608,ACCESS_COARSE_LOCATION;ACCESS_FINE_LOCATION;DISABLE_KEYGUARD;GET_TASKS;KILL_BACKGROUND_PROCESSES;RECEIVE_BOOT_COMPLETED;VIBRATE;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/telephony/TelephonyManager;->getCellLocation;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/content/pm/PackageManager;->getInstalledPackages;Landroid/telephony/TelephonyManager;->getNetworkOperator;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;Landroid/telephony/TelephonyManager;->getSimOperator;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFE,0,0.75,19,"RFE(RandomForestClassifier), matched_k, k=19",241,19,92.11618257261411,0.9652855543113102,0.9798432250839866,1.4557670772676334,0.9484822712985416,0.9689456113506747,2.0463340052133128,43.83536817133427,GET_TASKS;KILL_BACKGROUND_PROCESSES;READ_PHONE_STATE;RECEIVE_BOOT_COMPLETED;RECEIVE_SMS;SEND_SMS;SYSTEM_ALERT_WINDOW;VIBRATE;WAKE_LOCK;WRITE_EXTERNAL_STORAGE;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getDeviceId;Landroid/content/pm/PackageManager;->getInstalledPackages;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFE,1,0.75,18,"RFE(RandomForestClassifier), matched_k, k=18",241,18,92.5311203319502,0.9641657334826428,0.9641657334826428,0.0,0.9463083213083213,0.9456738300558166,-0.06344912525046986,68.44586389511824,ACCESS_NETWORK_STATE;GET_TASKS;KILL_BACKGROUND_PROCESSES;READ_PHONE_STATE;RECEIVE_BOOT_COMPLETED;RECEIVE_SMS;SEND_SMS;SYSTEM_ALERT_WINDOW;VIBRATE;WAKE_LOCK;WRITE_EXTERNAL_STORAGE;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFE,2,0.75,16,"RFE(RandomForestClassifier), matched_k, k=16",241,16,93.3609958506224,0.986562150055991,0.9776035834266518,-0.8958566629339249,0.9778011633880778,0.9636726059718493,-1.4128557416228427,47.16586311906576,ACCESS_NETWORK_STATE;GET_TASKS;KILL_BACKGROUND_PROCESSES;READ_PHONE_STATE;RECEIVE_BOOT_COMPLETED;RECEIVE_SMS;SYSTEM_ALERT_WINDOW;VIBRATE;WAKE_LOCK;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFE,3,0.75,17,"RFE(RandomForestClassifier), matched_k, k=17",241,17,92.9460580912863,0.986562150055991,0.9809630459126539,-0.5599104143337086,0.9790385427914183,0.9704893813481071,-0.8549161443311193,96.49060790985823,GET_TASKS;KILL_BACKGROUND_PROCESSES;READ_PHONE_STATE;RECEIVE_BOOT_COMPLETED;RECEIVE_SMS;SYSTEM_ALERT_WINDOW;VIBRATE;WAKE_LOCK;WRITE_EXTERNAL_STORAGE;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getDeviceId;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFE,4,0.75,18,"RFE(RandomForestClassifier), matched_k, k=18",241,18,92.5311203319502,0.9832026875699889,0.9832026875699889,0.0,0.9747831767361392,0.9746846208362863,-0.009855589985297009,50.013673052191734,ACCESS_NETWORK_STATE;GET_TASKS;KILL_BACKGROUND_PROCESSES;READ_PHONE_STATE;RECEIVE_BOOT_COMPLETED;RECEIVE_SMS;SEND_SMS;SYSTEM_ALERT_WINDOW;VIBRATE;WAKE_LOCK;WRITE_EXTERNAL_STORAGE;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getSimOperatorName
SoftwareQuality.csv,RFC,0,0.75,19,"RandomForest feature importance top-k, matched_k, k=19",241,19,92.11618257261411,0.9652855543113102,0.975363941769317,1.007838745800671,0.9484822712985416,0.962797867022163,1.43155957236214,43.45956616848707,RECEIVE_BOOT_COMPLETED;Ljava/net/URL;->openConnection;GET_TASKS;WAKE_LOCK;Landroid/location/LocationManager;->getLastK0wnLocation;READ_PHONE_STATE;Ljava/lang/System;->load;KILL_BACKGROUND_PROCESSES;SYSTEM_ALERT_WINDOW;Ljava/lang/Runtime;->exec;Ljava/lang/System;->loadLibrary;Landroid/telephony/TelephonyManager;->getSimOperatorName;VIBRATE;Landroid/content/pm/PackageManager;->getInstalledPackages;RECEIVE_SMS;WRITE_EXTERNAL_STORAGE;ACCESS_WIFI_STATE;Landroid/telephony/TelephonyManager;->getNetworkOperator;Ldalvik/system/DexClassLoader;->loadClass
SoftwareQuality.csv,RFC,1,0.75,18,"RandomForest feature importance top-k, matched_k, k=18",241,18,92.5311203319502,0.9641657334826428,0.9641657334826428,0.0,0.9463083213083213,0.9456738300558166,-0.06344912525046986,42.06273889541626,RECEIVE_BOOT_COMPLETED;Landroid/location/LocationManager;->getLastK0wnLocation;Ljava/net/URL;->openConnection;GET_TASKS;WAKE_LOCK;KILL_BACKGROUND_PROCESSES;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->load;Ljava/lang/System;->loadLibrary;READ_PHONE_STATE;SYSTEM_ALERT_WINDOW;Landroid/telephony/TelephonyManager;->getNetworkOperator;Ljava/lang/Runtime;->exec;Landroid/telephony/TelephonyManager;->getSimOperatorName;VIBRATE;RECEIVE_SMS;SEND_SMS;Landroid/content/pm/PackageManager;->getInstalledPackages
SoftwareQuality.csv,RFC,2,0.75,16,"RandomForest feature importance top-k, matched_k, k=16",241,16,93.3609958506224,0.986562150055991,0.9776035834266518,-0.8958566629339249,0.9778011633880778,0.9636726059718493,-1.4128557416228427,42.27087151259184,RECEIVE_BOOT_COMPLETED;Ljava/net/URL;->openConnection;GET_TASKS;Landroid/location/LocationManager;->getLastK0wnLocation;WAKE_LOCK;KILL_BACKGROUND_PROCESSES;Ljava/lang/System;->load;READ_PHONE_STATE;Ldalvik/system/DexClassLoader;->loadClass;SYSTEM_ALERT_WINDOW;Ljava/lang/Runtime;->exec;RECEIVE_SMS;VIBRATE;Landroid/telephony/TelephonyManager;->getNetworkOperator;Landroid/telephony/TelephonyManager;->getSimOperatorName;Landroid/telephony/TelephonyManager;->getSimOperator
SoftwareQuality.csv,RFC,3,0.75,17,"RandomForest feature importance top-k, matched_k, k=17",241,17,92.9460580912863,0.986562150055991,0.975363941769317,-1.119820828667406,0.9790385427914183,0.962044636095269,-1.6993906696149308,59.99551509320736,RECEIVE_BOOT_COMPLETED;Ljava/net/URL;->openConnection;Landroid/location/LocationManager;->getLastK0wnLocation;GET_TASKS;WAKE_LOCK;Ljava/lang/System;->load;READ_PHONE_STATE;KILL_BACKGROUND_PROCESSES;Landroid/telephony/TelephonyManager;->getSimOperatorName;Ljava/lang/Runtime;->exec;Ldalvik/system/DexClassLoader;->loadClass;Landroid/telephony/TelephonyManager;->getNetworkOperator;Ljava/lang/System;->loadLibrary;SYSTEM_ALERT_WINDOW;VIBRATE;ACCESS_WIFI_STATE;Landroid/telephony/TelephonyManager;->getSimOperator
SoftwareQuality.csv,RFC,4,0.75,18,"RandomForest feature importance top-k, matched_k, k=18",241,18,92.5311203319502,0.9832026875699889,0.9776035834266518,-0.5599104143337086,0.9747831767361392,0.9664427008177008,-0.834047591843845,62.479469925165176,RECEIVE_BOOT_COMPLETED;Ljava/net/URL;->openConnection;GET_TASKS;WAKE_LOCK;Landroid/location/LocationManager;->getLastK0wnLocation;READ_PHONE_STATE;Ljava/lang/System;->load;KILL_BACKGROUND_PROCESSES;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/System;->loadLibrary;Ljava/lang/Runtime;->exec;Landroid/telephony/TelephonyManager;->getSimOperator;SYSTEM_ALERT_WINDOW;VIBRATE;RECEIVE_SMS;Landroid/telephony/TelephonyManager;->getNetworkOperator;Landroid/telephony/TelephonyManager;->getSimOperatorName;Landroid/telephony/TelephonyManager;->getNetworkCountryIso
