dataset,run_dataset,seed,experiment_setting,original_dim,selected_dim,reduction_pct,original_accuracy,selected_accuracy,accuracy_delta_pct_points,original_f1,selected_f1,f1_delta_pct_points,valid_path_count,feature_perturb_time_sec,graph_time_sec,recovery_time_sec,total_time_sec,selected_features
SoftwareQuality.csv,SoftwareQuality.csv,0,default,241,19,92.11618257261411,0.9652855543113102,0.9608062709966405,-0.44792833146697353,0.9484822712985416,0.9413880465745152,-0.7094224724026321,39,9.25993949919939,612.5033370703459,2.324108123779297,763.2254666313529,BIND_DEVICE_ADMIN;Landroid/telephony/TelephonyManager;->getNetworkOperator;Ljava/lang/System;->load;RECEIVE_BOOT_COMPLETED;ACCESS_NETWORK_STATE;RECEIVE_MMS;WAKE_LOCK;Landroid/telephony/TelephonyManager;->getSimOperator;Ljava/lang/System;->loadLibrary;INTERNET;Landroid/telephony/TelephonyManager;->getSimCountryIso;Ljavax/crypto/Cipher;->doFinal;Ldalvik/system/DexClassLoader;->loadClass;DISABLE_KEYGUARD;Ljava/lang/Runtime;->exec;Ljava/net/URL;->openConnection;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;BIND_REMOTEVIEWS;Landroid/location/LocationManager;->getLastK0wnLocation
SoftwareQuality.csv,SoftwareQuality.csv,1,default,241,18,92.5311203319502,0.9641657334826428,0.9574468085106383,-0.6718924972004436,0.9463083213083213,0.9357417703110088,-1.0566550997312518,37,9.12242329120636,600.5122458562255,2.146348461508751,735.1164634004235,Landroid/telephony/TelephonyManager;->getSimCountryIso;WAKE_LOCK;Ljavax/crypto/Cipher;->doFinal;INTERNET;GET_TASKS;Ljava/net/URL;->openConnection;SET_ALARM;Ldalvik/system/DexClassLoader;->loadClass;DISABLE_KEYGUARD;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;ACCESS_NETWORK_STATE;Ljava/lang/Runtime;->exec;Landroid/telephony/TelephonyManager;->getSimOperator;Landroid/location/LocationManager;->getLastK0wnLocation;Ljava/lang/System;->load;Ljava/lang/System;->loadLibrary;RECEIVE_BOOT_COMPLETED;Landroid/telephony/TelephonyManager;->getNetworkOperator
SoftwareQuality.csv,SoftwareQuality.csv,2,default,241,16,93.3609958506224,0.986562150055991,0.9664053751399776,-2.015677491601342,0.9778011633880778,0.945993129697126,-3.1808033690951754,34,9.451841413974762,649.8423101529479,0.519828200340271,840.1174420565367,ACCESS_NETWORK_STATE;DISABLE_KEYGUARD;INTERNET;Landroid/location/LocationManager;->getLastK0wnLocation;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;Landroid/telephony/TelephonyManager;->getNetworkOperator;Landroid/telephony/TelephonyManager;->getSimCountryIso;Landroid/telephony/TelephonyManager;->getSimOperator;Ldalvik/system/DexClassLoader;->loadClass;Ljava/lang/Runtime;->exec;Ljava/lang/System;->load;Ljava/lang/System;->loadLibrary;Ljava/net/URL;->openConnection;Ljavax/crypto/Cipher;->doFinal;RECEIVE_BOOT_COMPLETED;WAKE_LOCK
SoftwareQuality.csv,SoftwareQuality.csv,3,default,241,17,92.9460580912863,0.986562150055991,0.9664053751399776,-2.015677491601342,0.9790385427914183,0.9484530131609328,-3.0585529630485553,34,9.27243223041296,654.9868660122156,1.3394997119903564,819.4933625906706,Landroid/telephony/TelephonyManager;->getSimCountryIso;WAKE_LOCK;Ljavax/crypto/Cipher;->doFinal;INTERNET;Ljava/net/URL;->openConnection;Ldalvik/system/DexClassLoader;->loadClass;VIBRATE;DISABLE_KEYGUARD;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;ACCESS_NETWORK_STATE;Ljava/lang/Runtime;->exec;Landroid/telephony/TelephonyManager;->getSimOperator;Landroid/location/LocationManager;->getLastK0wnLocation;Ljava/lang/System;->load;Ljava/lang/System;->loadLibrary;RECEIVE_BOOT_COMPLETED;Landroid/telephony/TelephonyManager;->getNetworkOperator
SoftwareQuality.csv,SoftwareQuality.csv,4,default,241,18,92.5311203319502,0.9832026875699889,0.9641657334826428,-1.903695408734607,0.9747831767361392,0.9469210651450308,-2.7862111591108407,34,8.525096587836742,666.9458179697394,1.933452032506466,823.4454150125384,Landroid/telephony/TelephonyManager;->getSimCountryIso;WAKE_LOCK;Ljavax/crypto/Cipher;->doFinal;USE_FINGERPRINT;INTERNET;Ljava/net/URL;->openConnection;Ldalvik/system/DexClassLoader;->loadClass;BLUETOOTH_ADMIN;DISABLE_KEYGUARD;Landroid/telephony/TelephonyManager;->getNetworkCountryIso;ACCESS_NETWORK_STATE;Ljava/lang/Runtime;->exec;Landroid/telephony/TelephonyManager;->getSimOperator;Landroid/location/LocationManager;->getLastK0wnLocation;Ljava/lang/System;->load;Ljava/lang/System;->loadLibrary;RECEIVE_BOOT_COMPLETED;Landroid/telephony/TelephonyManager;->getNetworkOperator
